longitude,latitude,LAC,CI
121.793503,31.161501,111606,34
121.354381,31.277136,103774,1
121.354381,31.277136,103774,2
121.354381,31.277136,103774,3
121.106211,31.167151,100901,13
121.106211,31.167151,100901,12
121.106211,31.167151,100901,11
121.603931,31.106563,98983,11
121.603931,31.106563,98983,12
121.603931,31.106563,98983,13
121.542471,31.208901,111561,5
121.542471,31.208901,111561,4
121.542471,31.208901,111561,6
121.542471,31.208901,111561,1
121.542471,31.208901,111561,3
121.542471,31.208901,111561,2
121.321598,31.299937,101572,11
121.321598,31.299937,101572,12
121.321598,31.299937,101572,13
121.530941,31.179531,107053,1
121.430961,31.243963,99655,1
121.430961,31.243963,99655,2
121.430961,31.243963,99655,3
121.430961,31.243963,99655,4
121.430961,31.243963,99655,5
121.430961,31.243963,99655,6
121.396551,31.210851,107933,33
121.105671,31.161531,113351,33
121.294001,31.175301,31295,130
121.294001,31.175301,31295,131
121.273291,31.173521,31295,132
121.273291,31.173521,31295,133
121.273291,31.173521,31295,134
121.294001,31.175301,31295,129
121.331768,31.276571,105488,12
121.331768,31.276571,105488,13
121.331768,31.276571,105488,11
121.250317,31.045397,104865,2
121.250317,31.045397,104865,3
121.250317,31.045397,104865,1
121.460351,31.233821,112126,33
121.250256,31.384748,101377,13
121.250256,31.384748,101377,12
121.250256,31.384748,101377,11
121.649329,31.279221,107076,11
121.649329,31.279221,107076,13
121.649329,31.279221,107076,12
121.443371,31.278212,104193,11
121.443371,31.278212,104193,12
121.443371,31.278212,104193,13
121.594281,30.911741,105747,16
121.594281,30.911741,105747,14
121.594281,30.911741,105747,15
121.594281,30.911741,105747,12
121.594281,30.911741,105747,13
121.594281,30.911741,105747,11
121.370685,31.152198,100394,1
121.370685,31.152198,100394,3
121.370685,31.152198,100394,2
121.370685,31.152198,100394,5
121.370685,31.152198,100394,4
121.370685,31.152198,100394,6
121.595961,31.539711,102247,11
121.595961,31.539711,102247,12
121.595961,31.539711,102247,13
121.265781,30.821557,114389,11
121.265781,30.821557,114389,13
121.265781,30.821557,114389,12
121.316671,31.073601,31057,139
121.316671,31.073601,31057,141
121.316671,31.073601,31057,140
121.454711,31.161571,110345,11
121.261731,31.026721,109193,33
121.442261,31.233851,111786,33
121.391233,31.079919,108599,6
121.391233,31.079919,108599,4
121.391233,31.079919,108599,5
121.391233,31.079919,108599,2
121.391233,31.079919,108599,3
121.391233,31.079919,108599,1
121.363601,31.206341,111629,1
121.363601,31.206341,111629,2
121.364641,31.207291,111629,5
121.364641,31.207291,111629,4
121.333761,31.135041,100754,12
121.333761,31.135041,100754,13
121.333761,31.135041,100754,11
121.334076,31.063212,108658,11
121.334076,31.063212,108658,13
121.334076,31.063212,108658,12
121.418316,31.230308,99694,1
121.883681,30.934061,107435,11
121.883681,30.934061,107435,12
121.883681,30.934061,107435,13
121.064025,31.250252,117379,13
121.064025,31.250252,117379,12
121.064025,31.250252,117379,11
121.574095,31.109171,102945,11
121.574095,31.109171,102945,12
121.574095,31.109171,102945,13
121.483661,31.218951,110271,12
121.483661,31.218951,110271,11
121.395351,31.402021,109518,13
121.395351,31.402021,109518,12
121.395351,31.402021,109518,11
121.196344,31.051327,117174,33
,,100035,43
121.485601,31.247051,100035,33
121.641817,31.148391,102713,13
121.641817,31.148391,102713,12
121.641817,31.148391,102713,11
121.473951,30.923731,32253,161
121.687081,31.391981,102395,33
121.329621,31.098351,100763,11
121.329621,31.098351,100763,13
121.329621,31.098351,100763,12
121.463097,30.835521,105733,13
121.463097,30.835521,105733,12
121.463097,30.835521,105733,11
121.308051,31.053911,104843,2
121.308051,31.053911,104843,3
121.308051,31.053911,104843,1
121.420021,31.200086,99612,1
121.420021,31.200086,99612,3
121.420021,31.200086,99612,2
121.418774,31.139196,112671,11
121.414851,31.226054,107892,1
121.414851,31.226054,107892,2
121.414851,31.226054,107892,5
121.414851,31.226054,107892,4
121.557101,31.223074,98580,3
121.557101,31.223074,98580,2
121.557101,31.223074,98580,1
121.557101,31.223074,98580,6
121.557101,31.223074,98580,5
121.557101,31.223074,98580,4
121.533673,30.959044,109977,13
121.533673,30.959044,109977,12
121.533673,30.959044,109977,11
121.554687,31.282637,104018,11
121.554687,31.282637,104018,12
121.554687,31.282637,104018,13
121.307841,31.192521,116647,35
121.307841,31.192521,116647,34
121.307841,31.192521,116647,33
121.526091,31.242655,114696,11
121.222058,31.228555,101022,11
121.222058,31.228555,101022,13
121.222058,31.228555,101022,12
121.634321,30.917921,105846,11
121.634321,30.917921,105846,13
121.634321,30.917921,105846,12
121.428111,31.169731,103661,33
121.433881,31.336561,101161,1
121.433881,31.336561,101161,2
121.433881,31.336561,101161,3
121.267611,31.388541,117922,33
121.349191,30.730941,101925,4
121.349191,30.730941,101925,5
121.349191,30.730941,101925,6
121.349191,30.730941,101925,1
121.349191,30.730941,101925,2
121.349191,30.730941,101925,3
121.232111,30.963881,30997,11
121.232111,30.963881,30997,12
121.232111,30.963881,30997,13
121.479981,30.964101,101717,11
121.479981,30.964101,101717,12
121.479981,30.964101,101717,13
121.273371,31.368671,118215,3
121.273371,31.368671,118215,2
121.273371,31.368671,118215,1
121.273371,31.368671,118215,6
121.273371,31.368671,118215,5
121.273371,31.368671,118215,4
121.387951,31.199641,107724,33
,,111080,43
121.303481,30.739731,101937,6
121.303481,30.739731,101937,4
121.303481,30.739731,101937,5
121.303481,30.739731,101937,2
121.303481,30.739731,101937,3
121.303481,30.739731,101937,1
121.246611,31.304238,109728,12
121.246611,31.304238,109728,13
121.246611,31.304238,109728,11
121.580745,31.331831,102515,13
121.580745,31.331831,102515,12
121.580745,31.331831,102515,11
121.151721,30.873141,102082,11
121.151721,30.873141,102082,12
121.151721,30.873141,102082,13
121.535321,31.216881,102651,34
121.250461,31.372251,101627,33
121.506111,31.237461,107226,33
121.448301,31.249761,112331,43
121.448301,31.249761,112331,33
121.317901,31.688341,118689,11
121.317901,31.688341,118689,12
121.317901,31.688341,118689,13
121.500111,31.217971,103566,33
121.439439,31.283094,100147,1
121.434861,31.279131,100147,4
121.501371,31.214121,103624,34
121.501371,31.214121,103624,33
121.500381,31.096731,108501,34
121.500381,31.096731,108501,35
121.500381,31.096731,108501,33
121.306151,31.171871,31377,134
121.306151,31.171871,31377,130
121.306151,31.171871,31377,131
121.306151,31.171871,31377,132
121.306151,31.171871,31377,133
121.306151,31.171871,31377,129
121.451801,31.225501,99820,33
121.174761,31.102911,109200,33
121.554501,31.249201,111478,11
121.554501,31.249201,111478,13
121.554501,31.249201,111478,12
121.453068,31.215179,99114,11
121.453068,31.215179,99114,13
121.453068,31.215179,99114,12
121.388668,31.142041,100494,1
121.388668,31.142041,100494,2
121.388668,31.142041,100494,3
121.388668,31.142041,100494,4
121.388668,31.142041,100494,5
121.388668,31.142041,100494,6
121.386791,31.080111,112636,33
121.451518,31.354668,109328,12
121.451518,31.354668,109328,13
121.451518,31.354668,109328,11
121.477811,31.399701,113655,33
121.321282,31.172384,104502,13
121.321282,31.172384,104502,12
121.321282,31.172384,104502,11
121.376941,31.182191,101076,11
121.221331,31.182191,101076,13
121.221331,31.182191,101076,12
121.870921,31.002351,115385,11
121.870921,31.002351,115385,13
121.870921,31.002351,115385,12
121.411671,30.997047,108680,11
121.411671,30.997047,108680,13
121.411671,30.997047,108680,12
,,29452,1
,,29452,2
,,29452,3
121.425938,31.356548,101157,11
121.425938,31.356548,101157,12
121.425938,31.356548,101157,13
121.434726,31.090163,104450,6
121.434726,31.090163,104450,4
121.434726,31.090163,104450,5
121.434726,31.090163,104450,2
121.434726,31.090163,104450,3
121.434726,31.090163,104450,1
121.655111,30.947241,105964,13
121.655111,30.947241,105964,12
121.655111,30.947241,105964,11
121.161681,31.294061,117976,33
121.399731,31.257931,111963,36
121.399731,31.257931,111963,35
121.399731,31.257931,111963,34
121.399731,31.257931,111963,33
121.424485,31.042117,104473,2
121.424485,31.042117,104473,3
121.424485,31.042117,104473,1
121.404827,31.625237,102146,12
121.404827,31.625237,102146,13
121.404827,31.625237,102146,11
121.402948,30.786533,114358,11
121.402948,30.786533,114358,13
121.402948,30.786533,114358,12
,,108255,4
121.489511,31.263131,108255,1
121.512601,31.239761,114808,36
121.671023,31.270282,102743,11
121.671023,31.270282,102743,12
121.671023,31.270282,102743,13
121.498621,31.240321,106951,33
121.602013,31.264511,102551,6
121.602013,31.264511,102551,4
121.602013,31.264511,102551,5
121.602013,31.264511,102551,2
121.602013,31.264511,102551,3
121.602013,31.264511,102551,1
121.513143,31.313589,104091,3
121.513143,31.313589,104091,2
121.513143,31.313589,104091,1
121.450901,31.291301,116442,33
121.450151,31.235891,115754,33
121.406151,31.405901,117528,11
121.406151,31.405901,117528,12
121.406151,31.405901,117528,13
121.136441,31.144011,100887,11
121.136441,31.144011,100887,12
121.136441,31.144011,100887,13
121.506371,31.191191,106994,35
121.137345,30.834871,114311,12
121.137345,30.834871,114311,13
121.137345,30.834871,114311,11
121.506371,31.191191,106994,33
121.506371,31.191191,106994,34
121.077671,30.930095,109111,11
121.077671,30.930095,109111,13
121.077671,30.930095,109111,12
121.392467,31.301138,101238,13
121.392467,31.301138,101238,12
121.392467,31.301138,101238,11
121.252045,31.388232,118209,1
121.252045,31.388232,118209,3
121.252045,31.388232,118209,2
121.252045,31.388232,118209,5
121.252045,31.388232,118209,4
121.252045,31.388232,118209,6
121.349376,31.296021,107918,11
121.349376,31.296021,107918,12
121.349376,31.296021,107918,13
121.459819,31.219589,112681,1
121.459819,31.219589,112681,4
121.389441,31.150151,108549,2
121.389441,31.150151,108549,3
121.389441,31.150151,108549,1
121.570997,31.190986,111499,11
121.570997,31.190986,111499,12
121.570997,31.190986,111499,13
121.415222,31.208355,99695,1
121.415222,31.208355,99695,3
121.415222,31.208355,99695,2
121.487341,31.240251,113143,33
121.447101,31.145111,113127,33
121.723991,31.034282,98880,13
121.723991,31.034282,98880,12
121.723991,31.034282,98880,11
121.474644,31.302666,116272,1
121.474644,31.302666,116272,3
121.474644,31.302666,116272,2
121.035531,30.872771,106155,11
121.035531,30.872771,106155,12
121.035531,30.872771,106155,13
121.631493,31.297606,110749,12
121.631493,31.297606,110749,13
121.631493,31.297606,110749,11
121.408544,31.209361,107880,1
121.407471,31.207801,107880,2
121.407471,31.207801,107880,5
121.407471,31.207801,107880,4
121.209041,31.051831,100744,13
121.209041,31.051831,100744,12
121.209041,31.051831,100744,11
121.449334,31.254522,104216,5
121.449334,31.254522,104216,4
121.449334,31.254522,104216,6
121.449334,31.254522,104216,1
121.449334,31.254522,104216,3
121.449334,31.254522,104216,2
121.457731,31.215561,103266,1
121.457731,31.215561,103266,2
121.457631,31.215741,103266,5
121.457731,31.215561,103266,4
121.560111,30.941611,109931,13
121.560111,30.941611,109931,12
121.560111,30.941611,109931,11
121.357631,31.681701,102369,13
121.357631,31.681701,102369,12
121.357631,31.681701,102369,11
121.435478,31.250935,107544,6
121.435478,31.250935,107544,5
121.435478,31.250935,107544,4
121.435478,31.250935,107544,3
121.435478,31.250935,107544,2
121.435478,31.250935,107544,1
121.578499,31.352164,106679,11
121.578499,31.352164,106679,12
121.578499,31.352164,106679,13
121.414661,31.211421,115769,33
121.704351,31.199682,102789,12
121.704351,31.199681,102789,13
121.704351,31.199682,102789,11
121.214261,31.740811,106293,11
121.214261,31.740801,106293,13
121.214261,31.740801,106293,12
121.554594,30.833106,113973,4
121.554594,30.833106,113973,5
121.554594,30.833106,113973,6
121.554594,30.833106,113973,1
121.554594,30.833106,113973,2
121.554594,30.833106,113973,3
121.271441,31.170074,117385,13
121.271441,31.170074,117385,12
121.271441,31.170074,117385,11
,,111363,1
,,111363,3
,,111363,2
,,111363,5
,,111363,4
,,111363,6
121.134101,30.944511,108899,3
121.134101,30.944511,108899,2
121.134101,30.944511,108899,1
121.499331,31.176701,106927,33
121.348991,31.286801,107990,33
121.458503,31.310736,108239,1
121.051461,31.015791,105124,13
121.051461,31.015791,105124,12
121.051461,31.015791,105124,11
121.543731,31.613941,118675,11
121.543731,31.613941,118675,12
121.543731,31.613941,118675,13
121.418437,31.302382,109347,2
121.418437,31.302382,109347,3
121.418437,31.302382,109347,1
121.418437,31.302382,109347,6
121.418437,31.302382,109347,4
121.418437,31.302382,109347,5
121.532544,31.332935,104092,11
121.532544,31.332935,104092,13
121.532544,31.332935,104092,12
121.14009,31.31457,113824,33
121.452899,31.247535,99962,11
121.452899,31.247535,99962,12
121.452899,31.247535,99962,13
121.533731,31.204611,107253,33
121.280961,31.378521,31745,134
121.280961,31.378521,31745,130
121.280961,31.378521,31745,131
121.280961,31.378521,31745,132
121.280961,31.378521,31745,133
121.280961,31.378521,31745,129
121.630931,31.178621,98797,33
121.533731,31.204611,107253,34
121.236001,31.310441,109763,33
121.236001,31.310441,109763,43
121.739352,31.147182,106794,12
121.739352,31.147182,106794,13
121.739352,31.147182,106794,11
121.357961,31.137301,108461,33
121.338681,31.256271,118124,1
121.338681,31.256271,118124,2
121.338681,31.256271,118124,3
121.343854,31.212421,103712,12
121.343854,31.212421,103712,13
121.343854,31.212421,103712,11
121.469941,31.280301,103977,3
121.469941,31.280301,103977,2
121.469941,31.280301,103977,1
121.573041,31.117211,115599,33
121.535321,31.216881,102651,33
121.304781,31.083011,117054,13
121.304781,31.083011,117054,12
121.304781,31.083011,117054,11
121.321305,30.999227,109067,11
121.321305,30.999227,109067,12
121.321305,30.999227,109067,13
121.416331,31.389811,117707,33
121.454028,30.920405,101674,11
121.454028,30.920405,101674,13
121.454028,30.920405,101674,12
121.380801,31.042681,104565,2
121.380801,31.042681,104565,3
121.380801,31.042681,104565,1
121.380801,31.042681,104565,6
121.380801,31.042681,104565,4
121.380801,31.042681,104565,5
121.443194,31.323297,101168,11
121.443194,31.323297,101168,12
121.443194,31.323297,101168,13
121.782487,31.182903,107099,11
121.782487,31.182903,107099,13
121.782487,31.182903,107099,12
121.349934,30.792906,102039,13
121.349934,30.792906,102039,12
121.349934,30.792906,102039,11
121.245821,31.037221,100641,11
121.245821,31.037221,100641,12
121.245821,31.037221,100641,13
121.688032,31.178633,115044,11
121.205667,31.380207,118051,1
121.205667,31.380207,118051,2
121.205667,31.380207,118051,3
121.163963,31.429531,118024,13
121.163963,31.429531,118024,12
121.163963,31.429531,118024,11
121.723021,31.052681,98892,2
121.723021,31.052681,98892,3
121.723021,31.052681,98892,1
121.723021,31.052681,98892,6
121.723021,31.052681,98892,4
121.723021,31.052681,98892,5
121.480758,31.220178,99436,1
121.480758,31.220178,99436,4
120.925451,31.122731,105170,13
120.925451,31.122731,105170,12
120.925451,31.122731,105170,11
121.536511,31.197501,115192,34
121.536511,31.197501,115192,33
121.405614,31.053934,104454,11
121.405614,31.053934,104454,12
121.405614,31.053934,104454,13
121.627761,31.369961,115227,11
121.627761,31.369961,115227,13
121.627761,31.369961,115227,12
121.549861,31.246071,111392,12
121.550831,31.246741,111392,13
